"ISO3","ISO2","year","co2","population","gdp","gdp_per_capita","co2_per_capita","region"
"LIE","LI",1983,130700,26055,2326.613,89296.2195355978,5.016311648436,"Europe"
"LUX","LU",1983,8364000,365440,16101.458,44060.4695709282,22.8874781085814,"Europe"
"MAC","MO",1983,681500,266253,6450.546,24227.1298351568,2.55959557263205,"Asia and Oceania"
"MDG","MG",1983,650390,9740088,5511.951,565.903614012522,0.0667745507022113,"Africa"
"MWI","MW",1983,574540,7058317,2117.966,300.066715620735,0.0813990077237959,"Africa"
"MYS","MY",1983,38048300,14292862,50737.868,3549.87461573476,2.66204907036813,"Asia and Oceania"
"MDV","MV",1983,51296,179339,438.635,2445.84278935424,0.286028136657392,"Asia and Oceania"
"MLI","ML",1983,416620,7863944,919.803,116.964591812963,0.052978505442053,"Africa"
"MLT","MT",1983,996610,342886,2863.477,8351.10503199314,2.90653453334344,"Europe"
"MRT","MR",1983,937980,1646343,2362.458,1434.97314958062,0.569735468246896,"Africa"
"MUS","MU",1983,597230,998000,2476.03,2480.99198396794,0.598426853707415,"Africa"
"MEX","MX",1983,277565900,72080310,571197.031,7924.45303023808,3.85078671276525,"America"
"MNG","MN",1983,6969100,1825773,2858.562,1565.67218378188,3.81706816783905,"Asia and Oceania"
"MSR","MS",1983,21984,11232,97.419,8673.34401709402,1.95726495726496,"America"
"MAR","MA",1983,17626500,21287381,27984.578,1314.60878160634,0.82802576794205,"Africa"
"MOZ","MZ",1983,1954500,12163328,2426.74,199.512830698967,0.160687930145434,"Africa"
"MMR","MM",1983,5753800,35424262,7381.97,208.387404090451,0.162425402115646,"Asia and Oceania"
"NRU","NR",1983,124580,7832,161.886,20669.8161389173,15.9065372829418,"Asia and Oceania"
"NPL","NP",1983,492420,16740664,4785.815,285.879640138527,0.0294146038651752,"Asia and Oceania"
"NCL","NC",1983,1151200,154101,2606.896,16916.8013186157,7.47042524058896,"Asia and Oceania"
"NZL","NZ",1983,17998100,3219827,80093.821,24875.193915698,5.58977236975775,"Asia and Oceania"
"NIC","NI",1983,1996700,3584610,6577.864,1835.02919424986,0.557020150030268,"America"
"NER","NE",1983,957930,6766606,3977.292,587.782412630497,0.141567279076098,"Africa"
"NGA","NG",1983,59705200,79351586,116198.051,1464.34440516413,0.752413442624827,"Africa"
"NOR","NO",1983,31947300,4128572,173981.771,42140.9075583519,7.73809927500356,"Europe"
"OMN","OM",1983,7525900,1204626,16868.901,14003.4342609241,6.24749922382549,"Asia and Oceania"
"PAK","PK",1983,40022200,91080372,65937.472,723.948206974824,0.439416299265884,"Asia and Oceania"
"PAN","PA",1983,3479700,2098499,11286.097,5378.17602009818,1.65818520761744,"America"
"PNG","PG",1983,2007900,3303677,6611.481,2001.24921413322,0.607777334164327,"Asia and Oceania"
"PRY","PY",1983,1407900,3343276,11569.252,3460.45375852906,0.421113901454741,"America"
"PER","PE",1983,20392900,18826906,62205.82,3304.09149543743,1.0831785105848,"America"
"PHL","PH",1983,35239100,52219685,98052.904,1877.70002825563,0.674824062994635,"Asia and Oceania"
"POL","PL",1983,421023800,36536141,182055.841,4982.89737276851,11.5234884822675,"Europe"
"PRT","PT",1983,29901600,9943821,109409.651,11002.7776043032,3.00705332487381,"Europe"
"QAT","QA",1983,11242600,330454,14453.48,43738.2510122438,34.0216792654954,"Asia and Oceania"
"ROU","RO",1983,199659800,22403762,118926.521,5308.3281727417,8.91188720894286,"Europe"
"RWA","RW",1983,696160,5859396,2056.357,350.950336860659,0.11881088084847,"Africa"
"KNA","KN",1983,51296,42600,242.425,5690.72769953052,1.20413145539906,"America"
"LCA","LC",1983,102590,128440,641.705,4996.14606041732,0.79873871068203,"America"
"VCT","VC",1983,47632,109684,270.964,2470.40589329346,0.434265708763357,"America"
"WSM","WS",1983,65952,166944,390.196,2337.28675483995,0.395054629097182,"Asia and Oceania"
"STP","ST",1983,54960,102650,136.209,1326.92644909888,0.535411592791038,"Africa"
"SAU","SA",1983,160837000,11746020,233344.346,19865.822295552,13.6928934226232,"Asia and Oceania"
"SEN","SN",1983,2611400,6171874,6643.55,1076.42346554709,0.42311297994742,"Africa"
"SYC","SC",1983,98928,66859,353.83,5292.18205477198,1.47965120626991,"Africa"
"SLE","SL",1983,688830,3585773,2620.388,730.773531955313,0.192100838508182,"Africa"
"SGP","SG",1983,33397400,2564773,43398.105,16920.8366588388,13.0215812471513,"Asia and Oceania"
"SLB","SB",1983,142900,258945,358.845,1385.79621155072,0.551854640946919,"Asia and Oceania"
"SOM","SO",1983,934320,6142513,1416.656,230.631339323173,0.152107126187604,"Africa"
"ZAF","ZA",1983,291902100,31865176,151458.563,4753.10611810209,9.16053625437374,"Africa"
"ESP","ES",1983,203435100,38169760,567938.573,14879.2806923596,5.32974532719095,"Europe"
"LKA","LK",1983,4854900,15658442,16799.778,1072.88949947894,0.310050003697686,"Asia and Oceania"
"SUR","SR",1983,1372100,379409,2267.823,5977.25146214244,3.61641394906288,"America"
"SWZ","SZ",1983,271140,655505,1082.303,1651.09800840573,0.413635288823121,"Africa"
"SWE","SE",1983,58268300,8355107,246811.723,29540.2228840397,6.97397412145649,"Europe"
"SYR","SY",1983,27774500,9835461,14861.458,1511.0077707593,2.82391440523225,"Asia and Oceania"
"TWN","TW",1983,83138100,18976104,89309.994,4706.44522184322,4.38119963929371,"Asia and Oceania"
"THA","TH",1983,41746000,48670565,78647.489,1615.91485531347,0.857725814360281,"Asia and Oceania"
"TGO","TG",1983,623630,3126635,1681.246,537.717386263507,0.199457243969955,"Africa"
"TON","TO",1983,47632,96981,257.409,2654.22092987286,0.491147750590322,"Asia and Oceania"
"TTO","TT",1983,16275500,1171273,11194.724,9557.74102194792,13.8955649109985,"America"
"TUN","TN",1983,11319300,7091270,12755.942,1798.82334194016,1.59623029443245,"Africa"
"TCA","TC",1983,0,8758,91.912,10494.633477963,0,"America"
"UGA","UG",1983,613550,14228932,4073.496,286.282624725454,0.0431198912188209,"Africa"
"ARE","AE",1983,35220500,1237572,99551.872,80441.2769519672,28.4593542840336,"Asia and Oceania"
"GBR","GB",1983,545485100,56697091,1422327.426,25086.4268503652,9.62104210955021,"Europe"
"USA","US",1983,4429423100,233729345,7438055.314,31823.3695217004,18.9510782225484,"America"
"URY","UY",1983,3803500,2993285,20426.434,6824.08591230037,1.27067753321184,"America"
"VUT","VU",1983,54960,126743,310.994,2453.73709001681,0.433633415652146,"Asia and Oceania"
"VEN","VE",1983,92907900,16509596,181925.286,11019.3663127795,5.62750899537457,"America"
"VNM","VN",1983,19269700,57011444,24841.625,435.730500002771,0.337997051960305,"Asia and Oceania"
"ZMB","ZM",1983,3260800,6291070,6298.861,1001.23842208082,0.518322002457452,"Africa"
"ZWE","ZW",1983,10425100,8106356,7512.083,926.690488303252,1.28604023805518,"Africa"
"AFG","AF",1984,2821500,10243686,11416.73,1114.51385760946,0.275437962467807,"Asia and Oceania"
"ALB","AL",1984,7825900,3131726,5172.089,1651.51389361649,2.49890954700379,"Europe"
"DZA","DZ",1984,70946500,21393530,74710.077,3492.18090703124,3.31625963550662,"Africa"
"AGO","AO",1984,4985800,9617702,29409.895,3057.89210353991,0.518398261871703,"Africa"
"ATG","AG",1984,146560,65362,501.397,7671.07799638934,2.24228144793611,"America"
"ARG","AR",1984,106451700,29832197,308544.577,10342.6702699771,3.56834932405414,"America"
"ABW","AW",1984,800140,64174,914.523,14250.67784461,12.4682893383613,"America"
"AUS","AU",1984,217516200,15579476,465400.169,29872.6458450849,13.9617147585708,"Asia and Oceania"
"AUT","AT",1984,54214000,7558563,202115.811,26739.9783530282,7.17252737061264,"Europe"
"BHS","BS",1984,1854000,241166,6937.634,28767.0484230779,7.68765082971895,"America"
"BHR","BH",1984,9200300,419217,9577.559,22846.3039428267,21.9463905328267,"Asia and Oceania"
"BGD","BD",1984,9077200,93534239,40966.037,437.979048506505,0.0970468151240318,"Asia and Oceania"
"BRB","BB",1984,747000,257279,3455.68,13431.6442461297,2.90346277776266,"America"
"BEL","BE",1984,104966500,9873600,247897.191,25107.0724963539,10.6310261707989,"Europe"
"BLZ","BZ",1984,172210,159721,386.188,2417.89119777612,1.07819259834336,"America"
"BEN","BJ",1984,448300,4293070,2310.114,538.103035822849,0.104424106758101,"Africa"
"BMU","BM",1984,443340,55197,4064.622,73638.4586118811,8.03195825860101,"America"
"BTN","BT",1984,108740,470165,198.89,423.021705146066,0.231280507906799,"Asia and Oceania"
"BOL","BO",1984,4029300,6251926,10915.922,1746.00946972181,0.644489394148299,"America"
"BWA","BW",1984,1044200,1099170,2650.136,2411.03378003403,0.949989537560159,"Africa"
"BRA","BR",1984,167567500,133888775,783946.207,5855.20486687551,1.25154255836608,"America"
"VGB","VG",1984,40304,12753,129.895,10185.4465615934,3.16035442640947,"America"
"BRN","BN",1984,1916300,214682,10099.088,47042.080845157,8.92622576648252,"Asia and Oceania"
"BGR","BG",1984,87044900,8939490,34868.783,3900.53381121294,9.73712146889811,"Europe"
"BFA","BF",1984,465330,7751476,2349.373,303.087179783566,0.0600311476162733,"Africa"
"BDI","BI",1984,219840,4842268,1529.591,315.883177056702,0.0454002132884838,"Africa"
"KHM","KH",1984,410370,7133899,1977.737,277.230866318685,0.0575239430779718,"Asia and Oceania"
"CMR","CM",1984,6052900,9508570,14987.623,1576.22260760556,0.636573112465912,"Africa"
"CAN","CA",1984,425233300,25602075,736775.144,28777.9464750416,16.6093295172364,"America"
"CPV","CV",1984,84272,335473,353.195,1052.82690410257,0.251203524575748,"Africa"
"CAF","CF",1984,150220,2523538,1550.996,614.611707848267,0.059527536339853,"Africa"
"TCD","TD",1984,216180,4920556,1853.371,376.658857251091,0.0439340594843347,"Africa"
"CHL","CL",1984,22004700,12147758,51221.037,4216.5012671474,1.81142067532132,"America"
"CHN","CN",1984,1844828000,1044172197,618163.107,592.012609391476,1.7667852154083,"Asia and Oceania"
"COL","CO",1984,48701500,28689032,93793.223,3269.30594939557,1.69756511826541,"America"
"COM","KM",1984,47632,365664,508.673,1391.09400980135,0.130261660978385,"Africa"
"COG","CG",1984,1139500,2001739,6118.205,3056.44492114107,0.569255032749025,"Africa"
"COK","CK",1984,21984,16925,132.956,7855.59822747415,1.29890694239291,"Asia and Oceania"
"CRI","CR",1984,1980900,2696200,14953.761,5546.23581336696,0.734700689859803,"America"
"CUB","CU",1984,32580700,10065539,52494.075,5215.22742100547,3.23685596966044,"America"
"CYP","CY",1984,3234600,534946,6688.226,12502.618955932,6.04659161859328,"Europe"
"DNK","DK",1984,50780700,5121314,180860.503,35315.2536634153,9.91556073304625,"Europe"
"DJI","DJ",1984,351740,382156,667.303,1746.1534033222,0.920409466291253,"Africa"
"DMA","DM",1984,43968,71936,266.852,3709.57517793594,0.611209964412811,"America"
"DOM","DO",1984,7390500,6282104,17072.74,2717.67866307212,1.17643706630772,"America"
"ECU","EC",1984,21189500,9022979,36727.856,4070.48004877325,2.34839291989929,"America"
"EGY","EG",1984,63704300,48676443,76659.739,1574.88374818185,1.30872956349748,"Africa"
"SLV","SV",1984,1588300,4782219,11333.197,2369.86156426546,0.332126153151915,"America"
"GNQ","GQ",1984,80608,357995,407.306,1137.74214723669,0.225165155937932,"Africa"
"FJI","FJ",1984,577210,710561,2393.961,3369.11398176933,0.812329975892288,"Asia and Oceania"
"FIN","FI",1984,42147100,4881748,127097.944,26035.334884144,8.63360828948975,"Europe"
"FRA","FR",1984,411961200,56304108,1383881.436,24578.6939027611,7.31671657066301,"Europe"
"PYF","PF",1984,461660,183146,3156.19,17233.1910060826,2.5207211732716,"Asia and Oceania"
"GAB","GA",1984,5979500,833417,8313.513,9975.21408850552,7.17467966216192,"Africa"
"GMB","GM",1984,172210,824798,565.734,685.90612489361,0.208790515980883,"Africa"
"GHA","GH",1984,2499600,13342487,10017.968,750.832134968541,0.18734138545535,"Africa"
"GRC","GR",1984,56284900,9740382,145264.493,14913.6340853983,5.77851053480243,"Europe"
"GRL","GL",1984,567920,52638,1341.345,25482.4461415707,10.7891637220259,"America"
"GRD","GD",1984,62288,99618,333.802,3350.82013290771,0.625268525768435,"America"
"GTM","GT",1984,3401100,7718971,21556.589,2792.67651089763,0.440615724557069,"America"
"GIN","GN",1984,978290,5402084,2705.464,500.818572980354,0.181094925587977,"Africa"
"GNB","GW",1984,161220,886210,461.423,520.670044346148,0.181920763701606,"Africa"
"GUY","GY",1984,1403300,776007,1188.61,1531.70010064342,1.80835997613424,"America"
"HTI","HT",1984,903150,6119932,5852.616,956.320429704121,0.147575169135866,"America"
"HND","HN",1984,1957400,4261919,7008.39,1644.42121025763,0.459276677947188,"America"
"HKG","HK",1984,22224800,5333571,83321.647,15622.1126521049,4.16696430965295,"Asia and Oceania"
"HUN","HU",1984,90561300,10580906,87280.771,8248.89390379236,8.55893625744336,"Europe"
"ISL","IS",1984,1809700,239677,7474.478,31185.6289923522,7.55057848688026,"Europe"
"IND","IN",1984,361559400,762895156,337838.123,442.836896188131,0.473930653716197,"Asia and Oceania"
"IRN","IR",1984,149863600,45628402,171160.65,3751.18659645367,3.28443674183461,"Asia and Oceania"
"IRQ","IQ",1984,39771000,15377032,53755.234,3495.81336632453,2.58638988330128,"Asia and Oceania"
"IRL","IE",1984,25549400,3490931,62503.27,17904.4701828824,7.3187926086193,"Europe"
"ISR","IL",1984,23498500,4077001,78967.555,19369.030078727,5.76367285659238,"Asia and Oceania"
"ITA","IT",1984,364601100,56620238,1300192.182,22963.3824923166,6.43941305933755,"Europe"
"JAM","JM",1984,5140600,2264095,9329.558,4120.65659789011,2.27048776663523,"America"
"JPN","JP",1984,937069900,120470727,2631877.698,21846.6158837076,7.778403296263,"Asia and Oceania"
"JOR","JO",1984,8246900,2629939,12225.951,4648.75839325551,3.13577615298302,"Asia and Oceania"
"KEN","KE",1984,4314400,18753176,21256.314,1133.47808392562,0.230062363836398,"Africa"
"KIR","KI",1984,21984,65338,102.254,1565.00045915088,0.336465762649607,"Asia and Oceania"
"KWT","KW",1984,28285200,1813986,36507.69,20125.6735167747,15.5928436051877,"Asia and Oceania"
"LAO","LA",1984,183200,3639956,2082.187,572.036310329026,0.0503302787176548,"Asia and Oceania"
"LBN","LB",1984,6713200,3163558,19176.781,6061.77632905735,2.12204106894832,"Asia and Oceania"
"LBR","LR",1984,695430,2174194,1742.511,801.451480410672,0.319856461750883,"Africa"
"LBY","LY",1984,28276200,3564547,47146.469,13226.4966628298,7.93262089123807,"Africa"
"LIE","LI",1984,136440,26420,2426.325,91836.6767600303,5.16426949280848,"Europe"
"LUX","LU",1984,9004200,365779,17097.645,46743.1017089554,24.6165034077954,"Europe"
"MAC","MO",1984,604560,276591,6996.228,25294.4889746955,2.18575441717193,"Asia and Oceania"
"MDG","MG",1984,866370,10015017,5605.912,559.750622490206,0.0865070922994939,"Africa"
"MWI","MW",1984,556180,7339002,2200.95,299.897724513497,0.0757841461277705,"Africa"
"MYS","MY",1984,34794400,14686454,54676.108,3722.89376319158,2.36914914927729,"Asia and Oceania"
"MDV","MV",1984,58624,184388,556.872,3020.10976853157,0.317938260624336,"Asia and Oceania"
"MLI","ML",1984,434820,8030099,926.061,115.323733866793,0.0541487720138942,"Africa"
"MLT","MT",1984,1363000,346086,2890.462,8351.86052021752,3.93832746773923,"Europe"
"MRT","MR",1984,872030,1695675,2312.051,1363.49890161735,0.514267179736683,"Africa"
"MUS","MU",1984,626540,1011941,2594.257,2563.6445207774,0.619146768438081,"Africa"
"MEX","MX",1984,276648600,73489654,591757.689,8052.25847164827,3.76445642266869,"America"
"MNG","MN",1984,6424700,1871652,3027.613,1617.61534729747,3.43263598147519,"Asia and Oceania"
"MSR","MS",1984,21984,11168,100.558,9004.11891117478,1.96848137535817,"America"
"MAR","MA",1984,17645200,21817271,29196.185,1338.21434403964,0.808772096198466,"Africa"
"MOZ","MZ",1984,1510900,12426223,2500.278,201.209812506986,0.121589641518585,"Africa"
"MMR","MM",1984,6548500,36159838,7746.102,214.218382283682,0.181098709568334,"Asia and Oceania"
"NRU","NR",1984,124580,8125,157.326,19363.2,15.3329230769231,"Asia and Oceania"
"NPL","NP",1984,701420,17141610,5249.14,306.222110991908,0.0409191435343588,"Asia and Oceania"
"NCL","NC",1984,1202200,156755,2653.82,16929.7311090555,7.66929284552327,"Asia and Oceania"
"NZL","NZ",1984,19336600,3250340,83932.726,25822.752696641,5.94910070946424,"Asia and Oceania"
"NIC","NI",1984,1846000,3674501,6474.848,1762.10266373584,0.502381139643179,"America"
"NER","NE",1984,986810,6973849,3308.099,474.357704045499,0.141501486481855,"Africa"
"NGA","NG",1984,69405900,81337553,114901.719,1412.65276323225,0.853306958963961,"Africa"
"NOR","NO",1984,33810200,4140235,184511.812,44565.5408449037,8.16625143258777,"Europe"
"OMN","OM",1984,8053500,1273306,19214.25,15090.049053409,6.32487398944166,"Asia and Oceania"
"PAK","PK",1984,42557300,94003867,69277.339,736.962650696061,0.452718609969524,"Asia and Oceania"
"PAN","PA",1984,2867400,2147577,11529.054,5368.40076048496,1.33517913443849,"America"
"PNG","PG",1984,2044500,3374465,6546.152,1939.90810395129,0.605873819998133,"Asia and Oceania"
"PRY","PY",1984,1490000,3437892,11924.892,3468.66393708703,0.433405121510507,"America"
"PER","PE",1984,20632500,19285646,64450.384,3341.88359570636,1.06983712134921,"America"
"PHL","PH",1984,30831300,53514959,91150.589,1703.2730792151,0.576124892480998,"Asia and Oceania"
"POL","PL",1984,432467400,36876560,192325.164,5215.37703082934,11.7274333614632,"Europe"
"PRT","PT",1984,28793800,9974819,107352.772,10762.3779439005,2.88664887052086,"Europe"
"QAT","QA",1984,12298000,348241,15126.686,43437.4068532999,35.3146240678151,"Asia and Oceania"
"ROU","RO",1984,188323400,22465037,126027.711,5609.94896202486,8.38295525620545,"Europe"
"RWA","RW",1984,633870,6056729,1969.127,325.113935261096,0.104655499692986,"Africa"
"KNA","KN",1984,51296,42380,263.918,6227.41859367626,1.21038225578103,"America"
"LCA","LC",1984,113580,130625,685.79,5250.06698564593,0.869511961722488,"America"
"VCT","VC",1984,65952,110329,288.814,2617.75235885397,0.597775743458202,"America"
"WSM","WS",1984,65952,166779,395.22,2369.7228068282,0.395445469753386,"Asia and Oceania"
"STP","ST",1984,51296,104497,127.995,1224.86769955118,0.490884905786769,"Africa"
"SAU","SA",1984,155512400,12310361,222467.112,18071.5343766117,12.632643348152,"Asia and Oceania"
"SEN","SN",1984,3284200,6341801,6377.517,1005.63183865277,0.517865508551908,"Africa"
"SYC","SC",1984,98928,67346,382.18,5674.87304368485,1.46895138538295,"Africa"
"SLE","SL",1984,615550,3666262,2734.665,745.900047514335,0.167895802318547,"Africa"
"SGP","SG",1984,31968600,2624370,47213.791,17990.5238209551,12.1814378307937,"Asia and Oceania"
"SLB","SB",1984,142900,267913,384.532,1435.28682818676,0.533382105384957,"Asia and Oceania"
"SOM","SO",1984,714480,6369020,1462.919,229.692951191863,0.112180523848253,"Africa"
"ZAF","ZA",1984,315593000,32768207,159181.55,4857.80470075766,9.63107319237821,"Africa"
"ESP","ES",1984,197667200,38329925,578074.502,15081.5453460971,5.15699417622132,"Europe"
"LKA","LK",1984,3852100,15872577,17648.404,1111.88019437549,0.24268901010844,"Asia and Oceania"
"SUR","SR",1984,1552000,382617,2225.137,5815.57275290957,4.05627559674557,"America"
